ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
596798.95,0.0,0.24898,2.40959,0.0,0.0,2.21721,0.0,0.0,0.375771,1.25666,0.289442,0.0,3.03898,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.022141663219977
596799.008,0.0,0.105299,1.98767,0.0,0.0,1.43868,0.0,0.0,0.346657,1.43404,0.0,0.0,2.42321,0.48758,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0296958777437006
596799.036,0.0,0.696526,2.35547,0.0,0.0,0.0,0.0,0.0,0.0814566,1.79664,0.0,0.0,2.02618,0.0,0.0350984,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0333427399139734
596799.094,0.0,0.0,1.97836,0.0,0.0,3.02648,0.0,0.0,0.0,1.67429,0.0,0.0,2.63579,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0408969544376971
596799.122,0.0,0.0,1.55362,0.0,0.0,1.97421,0.634281,0.0,0.0,1.73158,0.173983,0.0,1.92325,0.78906,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0445438166079697
596799.15,0.0,0.0,2.01969,0.0,0.0,2.05768,0.0,0.0,0.389239,1.71322,0.0,0.0,2.03922,0.694883,0.189546,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.048190678793405
596799.293,0.0,1.08686,0.000269833,2.00204,0.0,0.0,0.0,0.0,0.572481,0.0,0.0823107,0.0,1.42761,1.00165,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0668157249119545
596799.322,0.0,0.767564,0.45662,1.76079,0.0,1.61103,0.0,0.0,0.710079,0.77827,0.0253917,0.0,1.19801,0.778867,0.273255,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0705928321813978
596799.35,0.0,1.25193,0.0,2.27074,0.0,0.0,0.0,0.0,0.691931,1.25543,0.0,0.0,0.96976,1.56755,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0742396943516703
596799.408,1.10048,1.1239,0.0,1.83468,0.0,2.43812,0.0,0.0,0.759367,0.55748,0.0408032,0.0,1.61218,1.73309,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0817939088753943
596799.436,0.0,1.24995,0.0,2.03338,0.0,2.34605,0.0,0.878843,0.798782,1.81023,0.0,1.16789,1.74223,1.54313,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.0854407710456668
596799.494,0.0,0.83176,0.0,2.31859,0.0,1.5482,0.0,0.0,0.535712,1.59134,0.225063,0.0,1.316,1.7312,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.092994985554228
596799.608,0.0,0.735552,1.04873,2.15956,0.0,2.20145,0.0,0.0,0.406351,1.82211,0.228428,0.0,1.98151,0.809705,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1078429244336596
596799.636,0.0,0.580364,0.614186,1.40205,0.0,1.45135,0.0,0.0,0.469493,2.03423,0.0,0.0,1.50044,0.90869,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.111489786619095
596799.665,0.0,0.121137,0.32667,1.57576,0.0,0.0,0.0,0.0,0.481673,1.73012,0.417074,0.607917,2.2068,1.09782,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1152668938733754
596799.722,0.0,0.761531,0.0,2.24697,0.0,0.0,0.0,0.0,0.0,1.31124,0.0,1.39127,1.58253,1.4621,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1226908632979287
596799.75,0.0,0.808694,0.0,2.18655,0.0,2.06162,0.0,0.0,0.433006,0.0,0.0,0.829366,1.22217,1.16378,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.126337725483364
596799.808,0.0,0.937572,0.0,1.58182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.664024,1.22173,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1338919399919252
596799.922,1.6406,0.770949,0.0,1.74063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40118,0.543945,1.00994,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1487398788713568
596799.951,1.33843,0.339044,0.0,1.39554,0.0,0.0,0.0,0.0,0.414174,0.0,0.0,1.22979,0.20251,0.452788,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1525169861256375
596800.008,2.0469,1.33442,0.0,1.98743,0.0,0.0,0.0,1.36133,0.0,2.90811,0.0,1.35358,1.31448,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1599409555653533
596800.036,2.89561,1.38678,0.59698,3.12632,0.0,0.0,0.0,0.803682,0.0,2.73594,0.0,0.529119,1.12343,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1635878177356258
596800.065,2.08949,0.454643,0.874216,2.48723,0.0,0.0,0.0,0.653694,0.0,0.0,0.0,0.516246,0.910315,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.13024507782165254,1.1673649249899065
