ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
858173.023,2.19825,0.0,0.808038,0.0,0.0,0.0,0.40774,1.64522,1.16418,0.0,0.0,0.0,0.0,0.0,0.578071,0.0,0.0,0.308686,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0291764895683495
858173.051,2.62212,0.0,1.26382,0.0,0.0,0.0,1.0949,1.39035,1.08667,0.0,0.401285,0.0,0.0,0.0,0.780464,0.0,0.0,0.578006,-2,-2,-2,-2,-2,0,0.1611960748753378,1.03368997965405
858173.08,2.07185,0.0,0.556538,0.0,0.0,0.0,0.0,1.25474,0.995903,0.0,0.324197,0.0,1.10083,0.28399,0.822065,0.0,0.0,0.445574,-2,-2,-2,-2,-2,0,0.1611960748753378,1.038364665822282
858173.109,2.11618,0.0,0.431254,0.0,0.0,0.0,0.0,1.18485,0.756878,0.370636,0.313585,0.0,1.61534,0.0,0.765101,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0430393520092798
858173.166,1.00183,0.0,0.324265,0.0,0.0,2.17802,0.549911,1.76218,0.787307,0.315563,0.35548,0.0,1.18002,0.181315,1.28388,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0522275282632125
858173.195,1.01971,0.0,0.300958,0.0,0.0,0.0,1.04017,1.41881,0.497235,0.0539037,0.588431,0.0,0.694062,0.0,1.13567,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0569022144314446
858173.28,0.884641,0.0,0.407743,0.0,0.0,0.0,1.03099,0.869864,0.381258,1.02499,1.22961,0.0,1.07481,0.0,1.23921,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.1611960748753378,1.070603880808609
858173.337,1.83967,0.0,1.42106,0.0,0.0,2.51532,1.50358,0.400962,0.572275,1.46518,1.17032,0.0,0.553679,0.249049,1.06756,0.0,0.0,0.660187,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0797920570813073
858173.366,2.19167,0.0,1.75419,0.0,0.0,1.48759,1.48606,0.468625,0.467673,1.81165,1.31335,0.0,1.02721,0.724251,1.15616,0.0,0.0,0.802089,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0844667432495394
858173.395,2.29746,0.0,1.68023,0.0,0.0,2.04618,1.72422,0.684595,0.0,1.5156,1.01945,0.0,0.967885,0.51266,1.33932,0.0,0.0,0.367558,-2,-2,-2,-2,-2,0,0.1611960748753378,1.0891414294177717
