ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
331321.951,1.21462,0.191337,0.0,0.0,0.0,0.0,0.0,0.397437,0.0,0.0,0.22902,0.0,0.0,0.0,0.0,0.0,0.0,0.14848,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0514077466373282
331322.008,1.16409,0.392537,0.0,0.0,0.0,0.0,0.0,0.0890238,0.0,0.0,0.0,0.924322,0.0,0.0,0.0861154,0.0,0.0,0.157472,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0532460412150566
331322.037,1.14384,0.0424462,0.0,0.0,0.0,0.0,0.0,0.0477152,0.0,0.0,0.0,0.765625,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.054181313896666
331322.065,0.235222,0.0,0.0,0.0,0.0,0.0,1.34347,0.0,0.0,0.0,0.0817324,0.356106,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0550843357946622
331322.151,1.78202,0.0774537,0.0,0.763979,0.0,0.0,0.0,0.0,0.0,0.0,0.0496288,0.0,0.0,0.0,0.136669,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.057857903054
331322.208,1.69644,0.579963,0.0,0.0,0.0,0.0,0.0,0.105881,0.0,0.0,0.0,0.48011,0.0,0.0,0.0948053,0.0,0.0,0.106008,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0596961976317285
331322.237,0.803529,0.0708276,0.0,0.930205,0.0,0.0,0.0,0.382291,0.0,0.0,0.0,0.362118,0.0,0.0,0.0,0.0,0.0,0.370708,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0606314703133382
331322.265,1.59389,0.170334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07758,0.0,0.0,0.0,0.0,0.0,0.380404,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0615344922113343
331322.294,1.45939,0.251733,0.0,0.0957392,0.0,0.0,0.0,1.49195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0624697648910666
331322.323,0.0,0.0,0.0,0.603367,0.0,0.0,0.0,1.02176,0.0,0.0,0.0,0.767862,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.03225078208148291,1.0634050375707986
331322.437,0.553774,0.101193,0.0,0.0,0.0,0.0,0.0,0.0860046,0.0,0.0,0.0,0.0,0.0,0.0,0.324633,0.0,0.0,0.204477,-2,-2,-2,-2,-2,0,0.03225078208148291,1.067081626728133
