ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
769084.448,0.0,0.0,1.38106,0.0,0.0,0.100237,0.0,0.0,0.0,0.0,0.0,0.0,0.642482,0.987781,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.050934237645161
769084.533,1.28449,0.0,0.0,0.0,0.791074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.416185,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0565862091910894
769084.562,1.122,0.0,1.01567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.710248,0.0381877,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0585145288918982
769084.619,1.14935,0.273435,2.90624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61274,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.062304674507526
769084.648,1.06936,0.0,2.44341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.745251,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0642329942160755
769084.676,1.40271,0.0,1.78407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.874596,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0660948201308946
769084.705,2.17625,0.0,0.0,0.0,1.01394,0.0,0.0,0.0,0.0,0.745707,0.520331,0.0,0.0,0.775474,0.0911824,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0680231398317033
769084.819,0.0,0.0,1.41531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113995,0.0,1.13455,1.24573,0.0,0.0,0.0,0.475089,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0756034310784406
769084.848,0.0,0.0,0.582427,0.0,0.661841,0.0,0.0,0.0,0.0,1.20788,0.0,0.0,0.757248,1.25529,0.0,0.0,0.0,1.00733,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0775317507792492
769084.876,0.0,0.0,0.0,0.0,1.57663,2.22814,0.0,0.0,0.0,1.10341,0.0,0.0,0.0,0.908616,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0793935767018092
769084.905,0.0,0.0,1.11613,0.0,0.0,1.24536,0.0,0.0,0.0,0.0,0.723237,0.0,0.0,0.600917,0.0,0.0,0.0,0.472395,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0813218964026179
769084.934,1.64757,0.0,0.981627,0.0,0.569854,1.01716,0.0,0.0,1.17222,0.0,0.0,0.268956,0.0,0.322445,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0832502161034265
769084.962,2.72237,0.189268,0.0,0.0,0.660827,0.0,0.0,0.0,1.04953,0.0,0.0,0.261818,0.0,0.566579,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0851120420259865
769085.02,1.83945,0.038256,0.776237,0.0,0.641809,0.549974,0.0,0.0,1.2926,0.0,0.422647,0.897813,0.0,0.602854,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.088968681427604
769085.076,0.351075,0.0,0.170228,0.0941598,1.2622,1.68048,1.86599,0.0,0.0,1.69918,0.635478,0.0,1.42714,0.153016,0.631893,0.502015,0.0,0.551101,-2,-2,-2,-2,-2,0,0.06649378283135057,1.092692333264983
769085.105,1.32774,0.0486975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543586,0.0,1.73254,0.422767,0.894278,0.0,0.0,0.210436,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0946206529657916
769085.133,0.841903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732208,0.329686,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0964824788883516
769085.162,1.1329,0.0873617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.789638,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.0984107985891602
769085.22,0.55455,0.0,0.0769042,0.0,0.0,1.45117,0.0,0.0,0.0,0.0,0.0,0.0,0.268833,0.0,0.0138972,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1022674379907778
769085.248,1.87287,0.28321,2.13288,0.0,0.842029,0.0,0.0,0.847593,1.56545,0.0,0.0,0.0,0.0359872,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1041292639133378
769085.333,1.80882,0.0,0.0,0.0,1.55939,1.39022,1.33447,0.99694,0.0,1.73699,0.980318,1.02487,2.33036,0.582293,0.263422,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1097812354515253
769085.362,1.09541,0.0,0.0,0.0,1.21465,2.81921,1.9027,0.0,0.0,0.0,0.0,0.0,1.80707,0.777817,0.176304,0.0,0.0,0.138782,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1117095551523342
769085.42,0.0,0.0,1.09144,0.338869,0.584492,2.95091,1.34639,0.0,0.0,0.0,0.0,0.0,0.47661,1.04203,0.358073,0.0,0.0,0.134138,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1155661945616924
769085.448,0.0,0.0,2.05236,0.0,0.0,0.0,0.545729,0.0,0.54058,0.0,0.33579,0.0,0.0,1.07345,0.0,0.0,0.0,0.219048,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1174280204765115
769085.476,0.0,0.0,1.91105,0.0,0.0,1.95089,0.189417,0.0,0.0,0.0,0.310976,0.41363,0.0,1.19406,0.194256,0.0,0.0,0.57338,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1192898463990715
769085.505,0.0,0.0,0.0783769,0.0,0.0,1.23058,0.0,0.0,0.0,0.0,0.157847,1.12135,0.0,1.00913,0.0511855,0.0,0.0,0.528039,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1212181660998801
769085.534,0.0,0.0,0.664938,0.0,0.0,0.765799,0.0,0.330606,0.0,0.0,0.486628,0.957678,0.0,1.11149,0.243194,0.0,0.0,0.342135,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1231464858006888
769085.619,1.45414,0.0,0.0,0.0,2.00616,1.59071,0.232385,0.965615,0.0,0.70966,0.37995,1.3787,2.35295,0.690004,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1287984573388765
769085.648,1.11829,0.0,0.0,0.0,1.86746,1.05129,0.504445,1.25445,0.0,0.498423,0.667448,1.43101,1.9173,0.665035,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.130726777047426
769085.676,1.74502,0.0381396,0.0,0.0,1.63611,0.954747,0.560092,2.33007,0.0,2.2081,0.459561,1.80103,1.23696,0.551102,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1325886029622452
769085.705,1.60728,0.0,0.0,0.0,1.87205,1.17653,0.278396,1.87945,0.0,2.07566,0.0600392,1.3247,1.58089,0.853613,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1345169226630538
769085.733,0.0,0.0,0.0,0.0,1.69587,1.54507,0.607724,1.69787,0.0,1.7299,0.284739,0.995041,1.25618,0.69342,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1363787485856138
769085.762,1.80389,0.0,0.0,0.0,2.04613,2.18451,0.654075,1.3069,0.0,2.16762,0.428919,1.69802,1.75912,1.02502,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1383070682864225
769085.876,0.0,0.0,0.960062,0.0,1.1444,2.69206,1.76774,1.18521,0.0,0.0,0.927072,0.698685,1.02881,0.801691,0.18201,0.0,0.0,0.111694,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1458873595331598
769085.905,0.0,0.0,0.0,0.670835,1.10579,1.92674,1.36312,1.3879,0.700259,0.0,0.670457,0.0,0.7839,0.558783,0.240315,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1478156792339684
769085.933,0.269564,0.0,0.0,0.403242,0.0,0.888083,0.821419,0.0,0.0,0.0,0.0,0.296449,0.358713,0.599466,0.0,0.453535,0.0,0.252908,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1496775051487875
769085.962,0.15565,0.0,0.0,0.689321,0.0,0.0,0.710228,0.0,0.0,0.521597,0.0,0.0,0.343881,0.499339,0.513175,0.963891,0.0,0.12465,-2,-2,-2,-2,-2,0,0.06649378283135057,1.151605824857337
769086.019,0.170613,0.0,0.0,0.383905,0.0,1.55356,0.746867,0.0,0.0,0.856975,0.0,0.0,0.0,0.476881,0.202612,0.0,0.0,0.28116,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1553959704729648
769086.048,0.288858,0.0,1.32583,0.199082,0.0,1.01245,0.762493,0.0,0.0,0.742681,0.0,0.0,0.240154,0.60794,0.344228,0.0,0.0,0.0147488,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1573242901737735
769086.076,0.438073,0.224311,0.0,0.654824,0.0,0.0,0.901179,0.720836,0.0,1.31,0.558259,0.0,0.318751,0.282721,0.516708,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1591861160963335
769086.105,0.0,0.0,1.70127,0.0,0.0,0.862138,0.708759,1.19636,0.0,0.993794,0.0,0.0,0.422046,0.853113,0.0175378,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1611144357971421
769086.133,0.321986,0.0,0.0,0.186553,0.0,0.64853,0.791244,0.0,0.0,0.761626,0.842664,0.0,0.564592,0.443421,0.16199,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1629762617197021
769086.162,0.0,0.0,2.97485,0.0,0.0,1.79155,0.0,0.0,0.0,0.713453,1.02441,0.0,0.442612,0.606974,0.328753,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1649045814205108
769086.42,0.0,0.0,0.0,0.0,0.0,1.41039,0.0,0.840486,0.0,1.58513,0.733261,0.916199,0.29662,0.453755,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.182059977393043
769086.448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691313,0.0,1.42247,0.754706,0.952336,0.200051,0.3682,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.183921803307862
769086.476,0.0,0.0,0.0,0.0,0.0,0.0,0.374222,1.06296,0.0,0.804599,0.530772,0.561196,0.0,0.184548,0.0,0.0,0.0,0.340959,-2,-2,-2,-2,-2,0,0.06649378283135057,1.185783629230422
769086.506,0.0,0.0,1.2933,0.0,0.0,0.0,0.0,0.620919,0.0,1.5315,0.593308,0.759761,0.338981,0.378396,0.0,0.0,0.0,0.597715,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1877784427172202
769086.534,0.280286,0.0,0.0,0.490758,0.0,0.0,0.0,0.585692,0.0,1.00393,0.701257,0.900371,0.209986,0.211411,0.0,0.0,0.0,0.369666,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1896402686320393
769086.562,0.0,0.0,0.0,0.707014,0.0,0.0,0.0,0.808199,0.0,1.11577,0.72014,0.879211,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1915020945545993
769086.676,0.0,0.0,0.0,0.0438813,1.05252,0.812523,0.676716,1.28463,0.0,1.88118,0.502405,0.633244,1.55737,0.53694,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.1990823857935957
769086.706,0.0,0.0,0.0,0.0,1.21516,0.653658,0.766851,1.33279,0.0,2.05624,0.38437,0.853622,1.6479,0.709155,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2010771992803941
769086.734,0.0,0.0,0.0,0.446709,1.3284,0.751784,1.02717,1.14346,0.0,1.98586,0.478258,0.636661,2.06525,0.84217,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.202939025202954
769086.762,0.0,0.0,0.0,0.0,1.37106,0.758158,1.26737,1.30665,0.0,1.79822,0.448133,0.765414,1.86582,0.900445,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.204800851117773
769086.82,0.0,0.0,0.574344,0.0,1.22346,0.0,0.719547,1.33818,0.0,2.19309,0.534253,1.15629,1.97991,1.05556,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2086574905193905
769086.848,0.0,0.0,0.674494,0.0,1.27823,0.0,0.0,1.55247,0.0,2.32826,0.409218,0.898051,2.03886,1.04183,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2105193164419503
769086.934,0.0,0.0,0.448984,0.811689,1.11347,1.98266,1.20293,1.72879,0.0,1.93345,0.0,0.491261,1.75683,1.09839,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2162377817661278
769086.962,0.0,0.0,0.8041,1.1474,1.31983,1.48847,1.38965,1.33862,0.0,1.67269,0.551693,0.798506,2.48216,0.935132,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2180996076886876
769087.02,0.0,0.0,0.623082,0.435333,0.851501,1.30689,1.00517,1.41206,0.0,2.13765,0.566755,0.54473,1.96255,1.06774,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2219562470903051
769087.048,0.0,0.0,0.0,0.661581,0.756289,0.650178,0.968704,1.75786,0.0,1.19926,0.529736,0.874954,0.417301,0.795348,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2238180730051242
769087.076,0.0,0.0,0.0,0.423653,0.0,0.264995,1.11699,1.53462,0.0,1.26796,0.584889,0.718056,0.264668,0.453924,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.225679898927684
769087.107,0.0,0.0,0.0,0.485625,0.0,0.224824,0.894759,1.78335,0.0,1.6304,0.364262,0.397241,0.288622,0.525286,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.227741206192731
769087.19,0.0,0.0,0.693035,0.979719,0.717306,2.24611,1.40842,1.05681,0.0,1.77975,0.525548,1.05087,1.53697,1.08152,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2332601901666804
769087.248,0.0,0.0,0.454634,0.705534,0.748002,2.54629,1.5001,1.20451,0.0,2.03985,0.0,0.654521,1.72115,1.27759,0.0,0.0,0.0,0.131285,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2371168295760389
769087.276,0.276105,0.0,0.0,0.0,0.0,0.449439,1.01002,1.19017,0.0,1.4342,0.491956,0.499859,0.0,0.565195,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.238978655490858
769087.305,0.198749,0.0,0.0,0.0408573,0.622551,0.513756,1.00817,1.5148,0.0,2.03173,0.0,1.03636,0.0,0.569915,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2409069751994075
769087.334,0.398365,0.0,0.0,0.0,0.495858,0.348759,0.904516,0.806966,0.0,0.0,0.0,0.764825,0.0,0.511917,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2428352949002162
769087.362,0.748079,0.984565,0.0,0.0,0.973174,0.0,0.0,1.01949,0.0,0.944916,0.208167,1.09245,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2446971208150353
769087.476,0.0,0.0,0.271377,0.0,0.501483,1.66312,1.12562,0.0,0.0,1.41552,0.834922,0.0,1.66619,1.29225,0.281417,0.0,0.0,0.30476,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2522774120617726
769087.505,0.0,0.0,1.22915,0.0,0.435731,2.42147,1.37155,0.0,0.0,1.50328,0.772431,0.431333,1.86635,1.19647,0.409765,0.879602,0.0,0.282099,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2542057317625812
769087.534,0.0,0.0,1.42585,0.0,0.451638,1.75068,1.02221,0.0,0.0,0.995486,0.822593,0.0,2.26847,1.36847,0.567414,0.0,0.0,0.561789,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2561340514633899
769087.562,0.0,0.0,2.72321,0.0,0.0,1.07124,0.0,0.0,0.0,0.0,0.0,0.0,0.338863,0.946463,0.0422706,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2579958773859499
769087.59,0.0,0.0,2.98538,0.0,0.0,1.60821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.12961,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.259857703300769
769087.648,0.0,0.0,2.42744,0.0,0.0,1.08444,0.0,0.0,0.0,0.0,0.0,0.0,0.497687,0.919217,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2637143427101272
769087.734,0.0,0.0,0.921708,0.0,0.646161,1.34827,1.41412,0.0,0.0,1.51111,0.815833,0.0,2.05316,1.21752,0.52767,0.0,0.0,0.412208,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2694328080343045
769087.762,0.0,0.0,0.771791,0.0,0.745691,1.71202,1.36978,0.0,0.0,1.04184,0.662162,0.0,2.41557,1.30263,0.544496,1.40093,0.0,0.364697,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2712946339491236
769087.79,0.0,0.0,0.97768,0.0,0.473933,1.61866,1.22305,0.0,0.0,1.80593,0.873919,0.0,1.94438,1.29679,0.374533,0.944016,0.0,0.260454,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2731564598716836
769087.848,0.0,0.0,1.19492,0.0,0.747498,1.93016,1.30621,0.0,0.0,1.73619,0.956246,0.0,2.22587,1.4547,0.469317,0.0,0.0,0.577529,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2770130992733009
769087.876,0.0,0.0,1.03985,0.0,0.686125,1.85868,1.07299,0.0,0.0,1.5362,0.667562,0.0,2.18399,1.03765,0.373043,0.0,0.0,0.55002,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2788749251958609
769087.905,0.0,0.0,0.603838,0.0,0.744355,0.0,1.03969,0.0,0.0,1.9385,0.590938,0.0,1.98927,0.984704,0.372162,0.0,0.0,0.348699,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2808032448966697
769087.99,0.0,0.0,1.47337,0.0,0.0,1.8919,1.44124,0.0,0.0,1.72894,0.714966,0.612239,1.78854,1.15098,0.306148,0.0,0.0,0.223731,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2864552164348573
769088.048,0.0,0.0,0.909921,0.0,0.672637,2.10215,1.40672,0.0,0.0,1.60068,0.756361,0.0,2.04167,1.26322,0.407692,0.925158,0.0,0.323283,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2903118558364748
769088.076,0.0,0.0,1.0686,0.0,0.675382,1.79003,1.63564,0.651347,0.0,1.24565,0.745845,0.0,1.29138,1.37793,0.372889,0.0,0.0,0.213511,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2921736817590346
769088.107,0.0,0.0,0.361048,0.365078,0.577907,1.99534,1.19378,0.585652,0.0,1.30332,0.779063,0.0,2.31282,0.778335,0.369786,0.0,0.0,0.104365,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2942349890240816
769088.133,0.0,0.0,0.979754,0.0,0.905226,1.85633,1.39488,1.01201,0.0,1.8169,0.753026,0.642943,1.95984,0.775344,0.319984,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.2959638273824035
769088.162,0.0,0.0,1.0429,0.227746,0.684283,0.930504,1.20125,0.823319,0.0,1.66196,0.868359,0.0,1.59627,0.835121,0.0234553,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.06649378283135057,1.297892147083212
769088.276,0.0,0.0,1.2552,0.513626,0.465888,1.68145,1.48003,0.483308,0.0,1.57888,0.627641,0.0,1.666,0.912374,0.199039,0.0,0.0,0.318873,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3054724383222085
769088.307,0.0,0.0,0.969498,0.431826,0.0,0.0,1.48616,0.870515,0.0,1.68143,0.520749,0.0,1.25653,0.852229,0.255967,0.0,0.0,0.0714216,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3075337455949965
769088.333,0.0,0.0,0.979783,0.429871,0.0,1.50875,1.15623,0.638433,0.0,1.80524,0.519538,0.0,1.9752,0.516917,0.306558,0.0,0.0,0.196548,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3092625839455772
769088.362,0.0,0.0,0.977179,0.460945,0.820022,1.78791,1.47834,0.728653,0.0,1.82275,0.704232,0.0,1.74123,0.891883,0.00206877,0.0,0.0,0.236806,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3111909036463858
769088.39,0.0,0.0,1.1207,0.0780002,0.0,0.0,1.43066,0.820806,0.0,2.08689,0.470166,0.0,1.30738,0.910215,0.068805,0.0,0.0,0.391614,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3130527295689458
769088.45,0.0,0.0,1.31471,0.0,0.5891,1.98539,1.43897,0.611946,0.0,1.57151,0.677743,0.0,1.93204,1.07609,0.0784978,0.0,0.0,0.490687,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3170423565348015
769088.534,0.0,0.0,1.95822,0.0,0.0,0.0,0.828345,0.0,0.0,1.10772,0.430332,0.0,1.81409,0.58197,0.182328,0.0,0.0,0.856397,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3226278342947404
769088.562,0.0,0.0,1.99547,0.0,0.0,0.62556,0.710953,0.0,0.0,0.601781,0.311685,0.0,1.53711,0.599918,0.139075,0.0,0.0,1.10858,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3244896602173004
769088.59,0.0,0.0,1.63065,0.0,0.0,0.982023,0.874083,0.0,0.0,0.566307,0.845309,0.0,1.30758,0.878763,0.224405,0.0,0.0,0.743889,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3263514861321195
769088.648,0.0,0.0,1.5797,0.0,0.0,1.55849,1.0835,0.0,0.0,0.739133,0.465249,0.0,1.77993,0.765499,0.28712,0.0,0.0,0.416548,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3302081255414777
769088.676,0.0,0.0,1.92407,0.0,0.0,0.0,1.03918,0.0,0.0,0.810408,0.4274,0.0,1.33306,1.17397,0.170469,0.0,0.0,0.377268,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3320699514562968
769088.705,0.0,0.0,1.27568,0.0,0.0,0.0,1.0824,0.0,0.0,1.19402,0.532639,0.0,1.59805,1.03719,0.0423087,0.0,0.0,0.311687,-2,-2,-2,-2,-2,0,0.06649378283135057,1.3339982711571055
