ds,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU12,AU14,AU15,AU17,AU20,AU23,AU25,AU26,AU28,AU45,E0,E1,E2,E3,E4,S,slope,rpe
1274100.629,2.38846,0.442731,2.11581,0.0,0.0,2.16704,0.0,0.987114,0.0,0.0,0.0,0.404967,0.886682,0.448051,0.73407,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.112298803137501
1274100.686,2.31328,0.207584,2.51992,0.0,0.0,2.09683,0.0,1.15506,0.0,0.912536,0.0,0.680701,0.782374,0.900157,0.862757,0.0,0.0,0.0810183,-2,-2,-2,-2,-2,0,0.061906727197736405,1.115827486589617
1274100.715,2.57443,0.0,3.29286,0.0,0.0,1.34503,0.0,0.0,0.0,0.690831,0.198558,0.240317,0.757994,0.0,0.821134,0.0,0.0,0.256751,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1176227816843474
1274100.801,1.88653,0.0,0.0,0.0,0.0,2.77722,0.0,1.10229,0.0,0.0,0.105748,0.313535,0.0,0.459613,0.0,0.0,0.0,0.701137,-2,-2,-2,-2,-2,0,0.061906727197736405,1.12294676021678
1274100.829,2.31021,0.0,0.0,0.0,0.0,1.22168,0.0,1.04904,0.0,0.0,0.188877,0.0,0.0,0.468882,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1246801485741655
1274100.886,3.25442,0.0,0.0,0.0,0.0,1.19109,0.0,1.09102,0.0,0.0,0.232765,0.0,0.399636,0.502458,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1282088320262815
1274100.915,3.1257,0.117839,0.0,0.0,0.0,0.8219,0.0,0.962352,0.0,0.0,0.145939,0.0,0.0,0.39144,0.264756,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.130004127121012
1274100.943,3.87437,0.212981,0.0,0.0,0.0,1.59091,0.0,0.0,0.0,0.0,0.358182,0.0,0.0,0.46637,0.411633,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1317375154783975
1274100.972,3.1473,0.0,0.0,0.0,0.0,0.565524,0.0,1.05399,0.0,0.572068,0.544145,0.0,0.0,0.407841,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.133532810573128
1274101.086,2.23578,0.78826,0.0,0.0,0.0,0.0,0.451391,0.371417,0.0,0.0,0.0,0.0,0.536514,0.0,0.454109,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.140590177462946
1274101.115,2.4041,0.769799,0.0,0.0,0.0,0.0,0.0,1.01599,0.0,0.0,0.127482,0.544403,0.201887,0.0,0.0990561,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1423854725576765
1274101.143,2.32574,0.549083,0.0,0.0,0.0,0.0,0.0,1.10089,0.0,0.0,0.000992071,0.558191,0.0,0.0,0.260154,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1441188609150619
1274101.172,2.36423,0.67396,0.0,0.0,0.0,1.40074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.399494,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1459141560097925
1274101.201,2.41205,0.0791399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0968434,0.0,0.0,0.5152,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1477094510901091
1274101.229,2.25502,0.0,0.0,0.268533,0.0,0.0,0.0,0.0,0.0,0.0,0.153473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1494428394619083
1274101.343,2.03833,0.402909,0.0,0.0,0.0,0.0,0.0,0.941611,0.0,0.0,0.105261,0.0,0.0,0.0,0.211356,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1565002063661403
1274101.372,1.91176,0.793551,0.0,0.0,0.0,0.0,0.0,0.859837,0.0,0.0,0.0,0.0,0.47652,0.231306,0.131185,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1582955014464569
1274101.401,0.0,0.359803,0.0,0.0,0.0,2.18833,0.0,1.07157,0.0,0.0,0.0425204,0.0,0.0,0.203414,0.180669,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1600907965411875
1274101.429,2.14982,0.309168,2.26348,0.0,0.0,2.29594,0.90434,1.35793,0.0,0.0,0.327593,0.0,1.62721,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1618241848985729
1274101.486,1.82518,0.0,3.48689,0.0,0.0,0.0,0.6109,0.526764,0.0,0.0,0.161008,0.0,0.0,0.0,0.282048,0.0,0.0,0.00058995,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1653528683506889
1274101.515,1.5953,0.0,3.68739,0.0,0.0,0.0,0.33408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29249,0.0,0.0,0.409353,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1671481634310055
1274101.601,1.93034,0.58028,0.0,0.0,0.0,0.0,0.794257,0.58368,0.0,0.0,0.183191,0.0,0.153719,0.0,0.534841,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1724721419778519
1274101.629,2.41813,0.253645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505509,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1742055303352374
1274101.686,2.6867,0.655149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.761583,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1777342137873534
1274101.715,2.31628,0.729076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153245,0.313728,0.0,0.0,0.322518,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1795295088820839
1274101.743,2.29748,0.729992,0.0,0.391885,0.0,0.0,0.0,0.199824,0.0,0.305002,0.0,0.0,0.0,0.42418,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1812628972394692
1274101.772,2.18782,0.365052,0.0,0.798871,0.0,0.0,0.0,0.261656,0.0,0.0,0.0476909,0.110386,0.0,0.385149,0.0,0.0,0.0,0.550529,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1830581923341998
1274101.887,2.82358,0.355457,0.0,0.0,0.0,0.0,0.0,1.34493,0.0,0.0,0.0,0.317392,0.583065,0.0,0.0907115,0.0,0.0,0.311193,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1901774659613629
1274101.915,4.25836,0.432025,0.0,0.0,0.0,1.61582,0.0,1.25548,0.0,0.0,0.102402,0.0,1.193,0.527779,0.570923,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1919108543187484
1274101.943,3.96833,0.376933,0.0,0.0,0.0,1.09587,0.0,0.0,0.0,0.0,0.0255082,0.0,1.44411,0.573926,0.379449,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1936442426761338
1274101.972,4.0452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230521,0.0,1.11314,0.448485,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1954395377708642
1274102.001,3.63125,0.162093,0.0,0.0,0.0,0.51814,0.0,0.911701,0.0,0.0,0.0,0.0,1.40027,0.579778,0.477067,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.197234832851181
1274102.029,4.28576,0.0,0.0,0.0,0.0,0.0,0.0,1.00634,0.0,0.0,0.102824,0.0,1.45896,0.37954,0.645597,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.1989682212229802
1274102.143,1.74208,0.66543,0.0,0.0,0.0,0.0,0.887626,0.742822,0.0,0.0,0.0699372,0.0,0.0,0.0,0.598633,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2060255881127984
1274102.172,2.28248,0.580866,0.0,0.0,0.0,0.0,1.04669,0.788606,0.0,0.0,0.0,0.0,0.0,0.0,0.40916,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2078208832075288
1274102.201,2.61114,0.0,3.37374,0.0,0.0,2.58104,0.9086,0.304328,0.0,0.0,0.199135,0.0,0.0,0.0,0.510216,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2096161782878456
1274102.229,2.17158,0.638641,2.62887,0.0,0.0,0.0,0.839113,0.405198,0.0,0.0,0.065513,0.0,0.0,0.0,0.567169,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2113495666596448
1274102.286,1.81673,0.0,3.51679,0.0,0.0,1.38868,0.740062,0.0,0.0,0.0,0.0321749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2148782501117608
1274102.316,2.1866,0.0,3.94286,0.0,0.0,2.16897,0.894435,0.0,0.0,0.0,0.0,0.0,0.0,0.211879,0.309502,0.0,0.0,0.330309,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2167354519294225
1274102.401,2.6515,0.435105,0.0,0.0,0.0,0.0,0.0,1.5731,0.0,0.0,0.0,0.652172,0.310365,0.0,0.0,0.0,0.0,0.0656063,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2219975237389238
1274102.429,2.19276,0.953668,0.0,0.0,0.0,0.944684,0.0,0.549295,0.0,0.0,0.110488,0.0,0.0,0.221763,0.262902,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2237309120963094
1274102.486,2.09212,0.59824,0.0,0.0,0.0,0.0,0.705482,0.0,0.0,0.0,0.0,0.0,0.0,0.18069,0.0,0.0,0.0,0.0676201,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2272595955484253
1274102.516,2.22475,0.657111,1.90037,0.0,0.0,0.273887,1.0656,0.739414,0.0,0.0,0.0,0.0,0.0,0.0,0.285925,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.229116797366087
1274102.543,2.64442,0.800652,0.0,0.020053,0.0,0.0,0.634772,0.0,0.0,0.0,0.0715153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.230788279000541
1274102.572,2.90228,0.731762,1.90914,0.734566,0.0,0.865466,0.561561,0.0,0.0,0.0,0.0576059,0.0,0.0,0.0,0.564192,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.232583574080858
1274102.687,1.66621,0.89772,0.0,0.0,0.0,0.0,0.0,0.161061,0.0,0.0,0.0,0.0,0.0,0.703288,0.372835,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.239702847708021
1274102.718,2.08683,0.192827,0.0,1.73585,0.0,0.0,0.0,0.710114,0.0,2.05109,0.670648,0.0,0.211981,0.0,0.735524,0.940383,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2416219562630277
1274102.748,1.60391,0.0,0.0,1.70281,0.0,0.0,0.0,0.532459,0.0,1.00906,0.58255,0.0,0.631478,0.0,0.994619,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2434791580662758
1274102.78,2.10132,0.275807,0.0,1.61423,0.0,0.0,0.0,1.18909,0.0,0.896702,1.07747,0.0,0.354087,0.0,0.935859,1.01477,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2454601733442139
1274102.801,2.111,0.649097,0.0,2.38507,0.0,0.0,0.0,0.889043,0.0,1.82103,1.36468,0.0,0.332484,0.0,1.11223,0.786448,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.246760214612253
1274102.829,2.40836,0.765751,2.11939,2.17319,0.0,0.0,0.0,0.684128,0.0,1.269,1.25027,0.0,0.0,0.599972,0.988139,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2484936029696383
1274102.943,2.43504,0.123138,0.0,0.0,0.0,0.0,0.0,1.32348,0.0,0.0,0.0995386,0.0,0.0,0.225518,0.0911595,0.0,0.0,0.202999,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2555509698738703
1274102.972,1.70275,0.539055,0.0,0.0,0.0,1.45677,0.988377,0.592599,0.0,0.0,0.23152,0.484345,0.163793,0.326604,0.320307,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2573462649686007
1274103.001,2.56952,0.775832,0.0,0.0,0.0,0.0,0.747063,0.0,0.0,0.0,0.0,0.0,0.0677795,0.0,0.427127,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2591415600489175
1274103.029,2.48268,0.636852,0.0,0.0,0.0,0.0,0.0,0.596423,0.0,0.145081,0.132087,0.0,0.702649,0.0,0.448965,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2608749484207167
1274103.086,2.75819,0.600209,3.06603,0.0,0.0,0.911523,0.616656,0.590689,0.0,0.55196,0.289696,0.603782,0.928789,0.298164,0.364016,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2644036318584189
1274103.116,2.9335,0.0,3.35387,0.0,0.0,1.06551,0.692754,0.29537,0.0,0.527203,0.248528,0.0,0.863956,0.431571,0.326407,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2662608336760806
1274103.201,1.87569,0.951224,0.0,0.0,0.0,0.0,0.0,0.720642,0.0,0.0,0.139697,0.0,0.55712,0.390763,0.452836,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.271522905485582
1274103.229,2.24504,0.424636,0.855663,0.0,0.0,0.0,0.50987,1.18907,0.0,0.0,0.156143,0.0,1.20264,0.0,0.00606099,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2732562938573813
1274103.286,3.1727,0.896802,1.53138,0.0,0.0,3.62606,0.810826,1.73268,0.0,0.0,0.198213,0.0,1.25511,0.0,0.389545,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.276784977309497
1274103.316,3.41824,0.824761,1.77833,0.0,0.0,0.0,0.522532,1.41065,0.0,0.778004,0.329272,0.0,1.12813,0.472729,0.334036,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.278642179127159
1274103.343,3.49905,1.04327,2.03518,0.0,0.0,0.0,0.0,1.82372,0.0,0.0,0.259337,0.0,1.54681,0.0,0.540083,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.280313660761613
1274103.372,3.69516,0.99549,1.17022,0.0,0.0,0.0,0.209039,1.20137,0.0,0.0,0.288476,0.0,0.574666,0.392322,0.680077,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2821089558419296
1274103.486,3.63024,0.0781494,0.0,1.11761,0.0,0.0,0.0,0.0,0.0,0.0,0.254068,0.0,1.24904,0.518881,0.314104,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2891663227461616
1274103.516,3.7472,0.119604,0.0,1.09734,0.0,0.0,0.0,0.0,0.0,0.0,0.18349,0.0,1.00604,0.251195,0.319293,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2910235245638235
1274103.543,3.86217,0.787496,0.0,0.831715,0.0,0.0,0.0,0.0,0.0,0.0,0.0363467,0.0,0.922852,0.285549,0.344196,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2926950061982776
1274103.572,4.18707,1.0005,0.0,1.12232,0.0,0.0,0.0,0.426719,0.0,0.0,0.0820228,0.0,1.22586,0.605168,0.303123,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2944903012785942
1274103.601,3.86289,0.262032,1.66716,0.0,0.0,0.0,0.0,0.122627,0.0,0.0,0.0,0.0,1.78115,0.0,0.687196,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2962855963733249
1274103.629,3.29679,0.747342,1.98094,1.99433,0.0,0.0,0.0,0.0816919,0.0,0.0,0.141633,0.0,1.17427,0.753675,0.276439,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.2980189847307102
1274103.743,1.48631,0.0,1.01227,0.705838,0.0,0.0,0.945217,1.61061,0.0,0.0,0.0,0.0,1.5362,0.646875,0.21269,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3050763516349422
1274103.772,3.18181,0.624861,1.61678,0.62192,0.0,0.0,0.0,0.980537,0.0,0.0,0.0,0.0,1.35416,0.822272,0.483309,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3068716467296726
1274103.801,3.44475,0.73726,1.1461,1.46221,0.0,0.0,0.554463,1.02686,0.0,0.0,0.0,0.0,2.07187,0.419053,0.350897,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3086669418099892
1274103.829,2.7738,0.568982,0.0,1.54406,0.0,0.0,0.0,0.773903,0.0,0.0,0.587013,0.0,1.35635,0.485059,0.330612,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3104003301673748
1274103.858,2.77558,0.113744,1.45726,0.898257,0.0,1.39355,0.603741,1.0226,0.0,0.0,0.0,0.0,1.83379,0.0,0.249657,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3121956252621052
1274103.916,1.83822,0.0,0.884762,0.0,0.129354,1.36105,0.0,0.786413,0.0,0.0,0.240685,0.0,1.64779,0.4705,0.417831,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3157862154371525
1274103.943,2.10431,0.0,1.00847,0.0,0.554288,0.92151,0.0,1.38131,0.6928,0.0,0.319739,0.0,1.74526,0.348496,0.737386,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3174576970716068
1274103.972,2.02452,0.0,0.902292,1.54135,0.0,0.0,0.0,0.696384,0.0,0.0,0.0,0.0,1.4257,0.383694,0.248259,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3192529921663372
1274104.001,2.0444,0.533574,0.0,2.67769,0.399661,0.358576,0.0,0.975536,0.0,0.0,0.613152,0.0,1.52283,0.555513,0.462524,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3210482872466538
1274104.029,1.5129,0.385769,0.0,2.42763,0.0,0.0799397,0.0,0.820754,0.0,0.0,0.0665699,0.0,1.3615,0.235836,0.512239,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3227816756184532
1274104.058,0.871784,0.0,0.0,2.85075,0.0,0.00173538,0.0,1.17626,0.0,0.0,0.0,0.0,1.52868,0.121642,0.672096,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3245769706987698
1274104.119,1.1494,0.056195,0.0,3.1095,0.63784,0.0,0.0,0.468628,0.0,0.0,0.92239,0.0,0.881004,0.190847,0.0,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3283532810570244
1274104.258,2.31057,0.0,2.17715,0.734455,0.0,0.0,0.0,1.58357,0.0,0.671013,0.47272,0.0,1.59945,0.63057,0.37306,0.0,0.0,0.0,-2,-2,-2,-2,-2,0,0.061906727197736405,1.3369583161354344
